2009,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males Total,Prep Females Total,Prep Total,Year 1 Males Total,Year 1 Females Total,Year 1 Total,Year 2 Males Total,Year 2 Females Total,Year 2 Total,Year 3 Males Total,Year 3 Females Total,Year 3 Total,Year 4 Males Total,Year 4 Females Total,Year 4 Total,Year 5 Males Total,Year 5 Females Total,Year 5 Total,Year 6 Males Total,Year 6 Females Total,Year 6 Total,Primary Ungraded Males Total,Primary Ungraded Females Total,Primary Ungraded Total,Primary Total,Year 7 Males Total,Year 7 Females Total,Year 7 Total,Year 8 Males Total,Year 8 Females Total,Year 8 Total,Year 9 Males Total,Year 9 Females Total,Year 9 Total,Year 10 Males Total,Year 10 Females Total,Year 10 Total,Year 11 Males Total,Year 11 Females Total,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Secondary Ungraded Males Total,Secondary Ungraded Females Total,Secondary Ungraded Total,Secondary Total,Grand Total
Government,1,8834,Sale College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,54,113,80,59,139,78,64,142,71,65,136,61.9,60.7,122.6,32.9,67.2,100.1,0,0,0,752.7,752.7
Government,1,8835,McClelland Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,88,149,89,83,172,78,92,170,85,83,168,76.6,90,166.6,60.7,63.9,124.6,0,0,0,950.2,950.2
Government,1,8836,Footscray City College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,41,116,80,51,131,92.8,35,127.8,82,63.4,145.4,148,86,234,105,68,173,0,0,0,927.2,927.2
Government,1,8838,Western English Language School,Language,O,4,4,8,2,3,5,5,3,8,5,6,11,7,3,10,6,8,14,11,2,13,0,0,0,69,8,11,19,13,14,27,21,20,41,45,48,93,0,0,0,0,0,0,0,0,0,180,249
Government,1,8839,Narre Warren South P-12 College,Pri/Sec,O,34.6,19,53.6,31,46,77,37,46,83,46,38,84,45,42,87,64,63,127,66,52,118,0,0,0,629.6,112,100,212,133,107,240,114,92,206,107,91,198,94,81,175,79,81,160,0,0,0,1191,1820.6
Government,1,8841,Lara Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8,49,133.8,93,61,154,104,66,170,77,60,137,66.7,51.7,118.4,55,46,101,0,0,0,814.2,814.2
Government,1,8842,Kaniva College,Pri/Sec,O,7,9,16,12,12,24,7,9,16,14,6,20,11,10,21,10,12,22,9,16,25,0,0,0,144,9,8,17,8,8,16,9,5.9,14.9,9,9,18,5.9,3.7,9.6,4.9,4.9,9.8,0,0,0,85.3,229.3
Government,1,8843,Corryong College,Pri/Sec,O,13,8,21,11,1,12,8.2,15,23.2,3,9,12,10,7,17,9,9,18,10,16,26,0,0,0,129.2,16,17,33,13,13,26,20,14,34,18,19,37,22.7,16.9,39.6,12.3,8.7,21,0,0,0,190.6,319.8
Government,1,8845,Maryborough Education Centre,Pri/Sec,O,32,27,59,25,27,52,38,27,65,36,22,58,26,41,67,45,32,77,38,39,77,13,2,15,470,65,67,132,62,54,116,67,63,130,64,78.9,142.9,52,48,100,44.9,54.9,99.8,7,6,13,733.7,1203.7
Government,1,8846,The Lakes South Morang P-9 School,Pri/Sec,O,53,51,104,44,42,86,25,32,57,29,26,55,22.2,40,62.2,24,33,57,29,32,61,0,0,0,482.2,47,37,84,45,35,80,20,26,46,0,0,0,0,0,0,0,0,0,0,0,0,210,692.2
Government,1,8847,Point Cook Senior Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,75,159,64,55,119,0,0,0,0,0,0,278,278
Government,1,8848,Manor Lakes P-12 College,Pri/Sec,O,25,28,53,19,20,39,27,31,58,23,19,42,23,29,52,30,23,53,14,9,23,0,0,0,320,51,57,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,428
Government,1,8849,Coburg Senior High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,50,59,40,99,32,26,58,0,0,0,207,207
Government,1,8851,Wodonga Middle Years College,Pri/Sec,O,0,0,0,0,0,0,0,0,0,1,0,1,2,7,9,4,7,11,1.3,7,8.3,0,0,0,29.3,164,173,337,181,180,361,168,156,324,11.4,16.7,28.1,0,0,0,0,0,0,0,0,0,1050.1,1079.4
Government,1,8852,Ballerrt Mooroop College a Koorie Pathways School (interim Name),Secondary,C,2,0,2,6,2,8,3,6,9,3,2,5,4,1,5,6,4,10,3,6,9,0,0,0,48,6,5,11,6,5,11,15,10,25,10,2,12,9,8,17,6,5,11,0,0,0,87,135
Government,1,8853,Mount Ridley P-12 College,Pri/Sec,O,17,22,39,11,9,20,7,6,13,8,4,12,10,7,17,6,4,10,4,4,8,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
Government,1,8855,Echuca College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.6,97,186.6,79.3,88,167.3,101,84.5,185.5,91.9,85,176.9,64.6,73,137.6,54,72.9,126.9,0,0,0,980.8,980.8
Government,1,8857,Altona P-9 College,Pri/Sec,O,3,4,7,6,6,12,2,4,6,5,5,10,9,3,12,5,4,9,7,3,10,0,0,0,66,22,8,30,25,13,38,22,9,31,0,0,0,0,0,0,0,0,0,0,0,0,99,165
Government,1,8858,Dandenong High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,168,340,184,147,331,195,158,353,185,156,341,171,162,333,135,142,277,0,0,0,1975,1975
Government,1,8861,Laverton P-12 College,Pri/Sec,O,13,19,32,11,15,26,17,17,34,13,10,23,15.4,17,32.4,19,12,31,21,11,32,0,0,0,210.4,35,22,57,34,29,63,43,35,78,36,24,60,46,47,93,18,26,44,0,0,0,395,605.4
Government,1,8862,Hume Central Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,81,202,99,80,179,101,63,164,109,86,195,92,83,175,55,67,122,0,0,0,1037,1037
Government,1,8863,Banksia/La Trobe Secondary College,Secondary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,22,13,23,36,32,27,59,38,22,60,45,36,81,40.7,25.1,65.8,0,0,0,323.8,323.8
Government,1,8864,Colac Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,74,142,68,76,144,76,90,166,87.9,71,158.9,64.7,62.5,127.2,49.1,77.6,126.7,0,0,0,864.8,864.8
Government,1,8867,Keysborough Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,118,260,162,123,285,169,130,299,177,151,328,162,127,289,174,129.7,303.7,0,0,0,1764.7,1764.7
Government,1,8868,Hallam Senior Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,19,66,192.3,158.2,350.5,188.5,188,376.5,0,0,0,793,793
Government,1,8869,Gleneagles Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,86,196,92,80,172,90,84.8,174.8,103,87,190,27.6,42.8,70.4,0,0,0,0,0,0,803.2,803.2
Government,1,8870,Fountain Gate Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,114,243,143,120,263,139,98,237,94,74,168,24,37.4,61.4,0,0,0,0,0,0,972.4,972.4
Government,1,8871,Endeavour Hills Secondary College,Secondary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,76,39,42,81,50,33,83,47,42,89,0,0,0,0,0,0,0,0,0,329,329
Government,1,8872,Balmoral K-12 Community College,Pri/Sec,O,10,9,19,12,6,18,6,8,14,9,10,19,9,6,15,9,3,12,8,5,13,0,0,0,110,6,6,12,10,8,18,10,7,17,4,5,9,4.8,1.6,6.4,5,1,6,0,0,0,68.4,178.4
Government,1,8873,Myrtleford P-12 College,Pri/Sec,O,4,8,12,8,13,21,7,5,12,8,8,16,8,8,16,10,13,23,18,16,34,0,0,0,134,21,10,31,19,6,25,17,14,31,18,13,31,8.8,18,26.8,3,10,13,0,0,0,157.8,291.8
Government,1,8874,Alkira Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,60,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111
Government,1,8875,Somerville Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,36,88,50,46,96,67,67,134,58,49,107,0,0,0,0,0,0,0,0,0,425,425
Independent,2,1,Wesley College,Pri/Sec,O,53,44,97,45,33,78,53,40,93,55,41,96,62,39,101,87,53,140,77,47,124,0,0,0,729,167,118,285,165,112,277,183,137,320,198,151,349,249,171,420,220,191,411,0,0,0,2062,2791
Independent,2,5,Korowa Anglican Girls' School,Pri/Sec,O,0,15,15,0,12,12,0,13,13,0,18,18,0,17,17,0,42,42,0,38,38,0,0,0,155,0,66,66,0,74,74,0,75,75,0,65,65,0,84,84,0,81,81,0,0,0,445,600
Independent,2,62,Melbourne Grammar School,Secondary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,192,205,0,205,206,0,206,197.7,0,197.7,0,0,0,800.7,800.7
Independent,2,83,Ruyton Girls' School,Pri/Sec,O,0,36,36,0,28,28,0,34,34,0,36,36,0,43,43,0,58,58,0,61,61,0,0,0,296,0,71,71,0,71,71,0,71,71,0,84,84,0,69,69,0,69,69,0,0,0,435,731
Independent,2,96,Caulfield Grammar School,Pri/Sec,O,51,39,90,51,39,90,52,44,96,59,38,97,57,48,105,69,44,113,75,37,112,0,0,0,703,194,139,333,216,146,362,202,139,341,238,151,389,238,162,400,235,159,394,0,0,0,2219,2922
Independent,2,131,Highview Christian Community College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,56,104,49,51,100,41,48,89,40,41,81,34,33,67,19,36,55,0,0,0,496,496
Independent,2,196,Tarrington Lutheran School,Primary,O,7,2,9,3,4,7,7,4,11,6,3,9,6,5,11,5,1,6,6,4,10,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
Independent,2,259,Methodist Ladies' College,Pri/Sec,O,0,37,37,0,38,38,0,40,40,0,48,48,0,47,47,0,96,96,0,99,99,0,0,0,405,0,231,231,0,243,243,0,275,275,0,313,313,0,315.7,315.7,0,317.8,317.8,0,0,0,1695.5,2100.5
Independent,2,263,Melbourne Grammar School,Secondary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,170,171,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,341
Independent,2,278,Ballarat Clarendon College,Pri/Sec,O,18,15,33,15,19,34,10,18,28,25,20,45,22,20,42,30,26,56,35,32,67,0,0,0,305,55,46,101,52,58,110,62,68,130,64,78,142,82,91,173,69,70,139,0,0,0,795,1100
Independent,2,330,Christ Church Grammar School,Primary,O,43,30,73,36,17,53,34,20,54,29,14,43,29,15,44,30,12,42,19,11,30,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339
Independent,2,369,Vision Australia School,Special,C,2.4,0.8,3.2,3.2,4.8,8,0.6,0.6,1.2,2.8,0.6,3.4,0.4,0.6,1,0,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,5,21.8
Independent,2,385,Fintona Girls' School,Pri/Sec,O,0,13,13,0,20,20,0,12,12,0,14,14,0,17,17,0,22,22,0,32,32,0,0,0,130,0,51,51,0,52,52,0,50,50,0,58,58,0,48,48,0,58,58,0,0,0,317,447
Independent,2,391,Lauriston Girls' School,Pri/Sec,O,0,28,28,0,29,29,0,25,25,0,33,33,0,42,42,0,67,67,0,57,57,0,0,0,281,0,87,87,0,77,77,0,96,96,0,96,96,0,96,96,0,101,101,0,0,0,553,834
Independent,2,450,Geelong Grammar School,Pri/Sec,O,35,28,63,34,31,65,25,26,51,37,22,59,31,16,47,50,15,65,38,20,58,0,0,0,408,51,29,80,57,47,104,123,101,224,117,112,229,116,87,203,120,91,211,0,0,0,1051,1459
Independent,2,457,Trinity Grammar School Kew,Pri/Sec,O,37,0,37,40,0,40,42,0,42,42,0,42,44,0,44,75,0,75,72,0,72,0,0,0,352,156,0,156,156,0,156,162,0,162,161,0,161,165,0,165,157,0,157,0,0,0,957,1309
Independent,2,509,Melbourne Girls Grammar,Pri/Sec,O,0,27,27,0,28,28,0,21,21,0,23,23,0,20,20,0,30,30,0,41,41,0,0,0,190,0,104,104,0,88,88,0,104,104,0,115,115,0,132,132,0,128,128,0,0,0,671,861
Independent,2,510,The Geelong College,Pri/Sec,O,16,22,38,18,13,31,18,20,38,26,18,44,27,21,48,24,28,52,31,35,66,0,0,0,317,77,57,134,62,60,122,79,61,140,86,60,146,94,68,162,79,73,152,0,0,0,856,1173
Independent,2,545,Bayview College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,55,35,36,71,21,22,43,18,32,50,19,19,38,14,12.7,26.7,0,0,0,283.7,283.7
Independent,2,554,Presbyterian Ladies' College,Pri/Sec,O,0,62,62,0,53,53,0,57,57,0,62,62,0,42,42,0,53,53,0,61,61,0,0,0,390,0,134,134,0,118,118,0,138,138,0,160,160,0,196,196,0,188,188,0,0,0,934,1324
Independent,2,818,St Michael's Grammar School,Pri/Sec,O,24,19,43,22,21,43,23,20,43,22,24,46,31,23,54,37,28,65,37,36,73,0,0,0,367,73,60,133,72,59,131,72,62,134,89,62,151,89,70,159,82,56,138,0,0,0,846,1213
Independent,2,879,Firbank Grammar School,Pri/Sec,O,22,49,71,14,29,43,9,50,59,9,39,48,15,38,53,17,57,74,7,58,65,0,0,0,413,0,76,76,0,100,100,0,86,86,0,94,94,0,104,104,0,102,102,0,0,0,562,975
Independent,2,928,Ballarat Grammar,Pri/Sec,O,17,24,41,24,18,42,19,26,45,23,19,42,24,27,51,31,23,54,41,28,69,0,0,0,344,61,65,126,77,52,129,83,74,157,89,72,161,70,95,165,79,81,160,0,0,0,898,1242
Independent,2,971,The Hamilton and Alexandra College,Pri/Sec,O,4,12,16,8,9,17,10,7,17,9,8,17,12,7,19,13,9,22,11,10,21,0,0,0,129,25,16,41,19,30,49,22,29,51,31,31,62,31,29,60,27,30,57,0,0,0,320,449
Independent,2,1003,Westbourne Grammar School,Primary,O,22,18,40,19,20,39,23,14,37,20,15,35,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
Independent,2,1004,Ivanhoe Grammar School,Pri/Sec,O,34,17,51,39,23,62,40,22,62,40,28,68,35,33,68,43,26,69,51,25,76,0,0,0,456,140,67,207,145,59,204,152,66,218,158,65,223,150,74,224,153,58,211,0,0,0,1287,1743
Independent,2,1021,Scotch College,Pri/Sec,O,48,0,48,48,0,48,48,0,48,52,0,52,77,0,77,78,0,78,77,0,77,0,0,0,428,234,0,234,210,0,210,232,0,232,245,0,245,254,0,254,243,0,243,0,0,0,1418,1846
Independent,2,1025,St Leonard's College,Pri/Sec,O,24,18,42,20,21,41,22,20,42,23,22,45,25,26,51,40,36,76,39,31,70,0,0,0,367,74,64,138,72,63,135,82,80,162,85,76,161,104,101,205,97,90,187,0,0,0,988,1355
Independent,2,1059,Melbourne Grammar School,Primary,C,50,31,81,54,35,89,62,22,84,78,27,105,77,25,102,77,25,102,62,38,100,0,0,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663
Independent,2,1080,Tintern Schools,Pri/Sec,O,6,11,17,10,12,22,12,20,32,17,17,34,11,24,35,22,31,53,24,36,60,0,0,0,253,44,81,125,52,81,133,46,80,126,40,85,125,58,100,158,57,111,168,0,0,0,835,1088
Independent,2,1086,Toorak College,Pri/Sec,O,16,14,30,12,17,29,10,27,37,2,22,24,6,18,24,0,45,45,2,38,40,0,0,0,229,0,65,65,0,76,76,0,84,84,0,100,100,0,119,119,0,97,97,0,0,0,541,770
Independent,2,1116,St Catherine's School,Pri/Sec,O,0,21,21,0,22,22,0,23,23,0,28,28,0,25,25,0,27,27,0,38,38,0,0,0,184,0,37,37,0,61,61,0,58,58,0,70,70,0,76,76,0,75.7,75.7,0,0,0,377.7,561.7
Independent,2,1117,Lowther Hall Anglican Grammar School,Pri/Sec,O,0,43,43,0,50,50,0,41,41,0,42,42,0,49,49,0,50,50,0,50,50,0,0,0,325,0,83,83,0,87,87,0,81,81,0,61,61,0,83,83,0,72.4,72.4,0,0,0,467.4,792.4
Independent,2,1144,Penleigh & Essendon Grammar School,Pri/Sec,O,59,59,118,60,60,120,60,60,120,58,60,118,60,60,120,59,60,119,90,60,150,0,0,0,865,124,97,221,125,96,221,122,106,228,122,84,206,126,105,231,129,108,237,0,0,0,1344,2209
Independent,2,1163,Shelford Girls' Grammar,Pri/Sec,O,0,10,10,0,11,11,0,10,10,0,23,23,0,14,14,0,38,38,0,33,33,0,0,0,139,0,76,76,0,53,53,0,56,56,0,67,67,0,39,39,0,59,59,0,0,0,350,489
Independent,2,1183,Mentone Grammar School,Pri/Sec,O,25,13,38,23,14,37,22,7,29,20,8,28,16,6,22,33,12,45,42,13,55,0,0,0,254,91,27,118,94,32,126,88,32,120,83,26,109,92,28,120,108,32,140,0,0,0,733,987
Independent,2,1187,Ivanhoe Girls' Grammar School,Pri/Sec,O,0,21,21,0,25,25,0,22,22,0,25,25,0,30,30,0,50,50,0,63,63,0,0,0,236,0,123,123,0,134,134,0,131,131,0,132,132,0,132,132,0,131,131,0,0,0,783,1019
Independent,2,1189,Carey Baptist Grammar School,Pri/Sec,O,50,43,93,51,49,100,54,48,102,58,53,111,58,52,110,56,49,105,60,52,112,0,0,0,733,104,104,208,103,107,210,104,105,209,131,122,253,143,126,269,140,127,267,1.5,0,1.5,1417.5,2150.5
Independent,2,1190,Kilvington Grammar School,Pri/Sec,O,0,18,18,0,16,16,0,20,20,0,16,16,0,16,16,0,23,23,0,17,17,0,0,0,126,0,47,47,0,47,47,0,47,47,0,51,51,0,53,53,0,44,44,0,0,0,289,415
Independent,2,1191,Haileybury College,Pri/Sec,O,65,0,65,75,0,75,68,0,68,78,0,78,87,0,87,94,0,94,126,0,126,0,0,0,593,184,0,184,224,0,224,203,0,203,206,0,206,207,0,207,205,0,205,0,0,0,1229,1822
Independent,2,1209,Strathcona Baptist Girls' Grammar,Pri/Sec,O,0,16,16,0,19,19,0,16,16,0,22,22,0,21,21,0,39,39,0,44,44,0,0,0,177,0,85,85,0,84,84,0,85,85,0,87,87,0,105,105,0,101,101,0,0,0,547,724
Independent,2,1213,Mentone Girls' Grammar School,Pri/Sec,O,0,18,18,0,37,37,0,13,13,0,16,16,0,27,27,0,40,40,0,42,42,0,0,0,193,0,53,53,0,51,51,0,36,36,0,41,41,0,49,49,0,52,52,0,0,0,282,475
Independent,2,1218,Gippsland Grammar,Pri/Sec,O,25,29,54,20,22,42,11,32,43,17,18,35,19,22,41,25,29,54,32,27,59,0,0,0,328,48,56,104,56,52,108,74,41,115,53,61,114,50,65,115,52,53,105,0,0,0,661,989
Independent,2,1258,Camberwell Grammar School,Pri/Sec,O,25,0,25,25,0,25,25,0,25,25,0,25,47,0,47,50,0,50,49,0,49,0,0,0,246,168,0,168,179,0,179,171,0,171,178,0,178,175,0,175,152,0,152,0,0,0,1023,1269
Independent,2,1262,Brighton Grammar School,Pri/Sec,O,34,0,34,35,0,35,41,0,41,47,0,47,61,0,61,55,0,55,87,0,87,0,0,0,360,136,0,136,137,0,137,112,0,112,121,0,121,141,0,141,118,0,118,0,0,0,765,1125
Independent,2,1267,Huntingtower School,Pri/Sec,O,9,13,22,11,10,21,10,14,24,12,13,25,15,10,25,13,12,25,14,11,25,0,0,0,167,37,29,66,35,28,63,37,28,65,36,29,65,29,32,61,32,28,60,0,0,0,380,547
Independent,2,1304,Kingswood College,Pri/Sec,O,11,9,20,9,10,19,10,12,22,4,14,18,10,14,24,14,5,19,17,12,29,0,0,0,151,49,17,66,42,17,59,48,15,63,48,16,64,71,26,97,69,28,97,0,0,0,446,597
Independent,2,1316,St Margaret's School,Pri/Sec,O,16,18,34,15,32,47,13,29,42,10,27,37,9,40,49,19,36,55,14,35,49,0,0,0,313,32,60,92,0,60,60,0,60,60,0,67,67,0,72,72,0,57,57,0,0,0,408,721
Independent,2,1322,Camberwell Girls Grammar School,Pri/Sec,O,0,19,19,0,17,17,0,18,18,0,19,19,0,24,24,0,25,25,0,39,39,0,0,0,161,0,81,81,0,94,94,0,91,91,0,88,88,0,106,106,0,87,87,0,0,0,547,708
Independent,2,1377,"Preshil, The Margaret Lyttle Memorial School",Pri/Sec,O,7,7,14,5,8,13,5,13,18,11,5,16,4,1,5,7,7,14,6,10,16,0,0,0,96,21,8,29,21,11,32,17,17,34,21,15,36,18,15,33,14,19,33,0,0,0,197,293
Independent,2,1418,Ironbark Christian School,Primary,C,1,2,3,1,2,3,3,4,7,2,2,4,2,5,7,3,2,5,3,3,6,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Independent,2,1436,Woodleigh School,Primary,C,9,10,19,9,10,19,10,12,22,10,14,24,12,9,21,20,15,35,23,17,40,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
Independent,2,1441,Taylors Senior College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,26,81,52,133,104.7,90.2,194.9,0,0,0,353.9,353.9
Independent,2,1490,Mount Scopus Memorial College,Pri/Sec,O,52,40,92,43,46,89,35,33,68,25,45,70,31,46,77,51,34,85,33,39,72,0,0,0,553,67,46,113,48,33,81,55,56,111,54,52,106,57,44,101,71,59,130,0,0,0,642,1195
Independent,2,1498,Henderson College,Pri/Sec,O,7,9,16,3,5,8,4,3,7,4,4,8,3,7,10,5,9,14,4,5,9,0,0,0,72,9,5,14,8,9,17,7,8,15,6,13,19,0,0,0,0,0,0,0,0,0,65,137
Independent,2,1508,Nunawading Christian College-Primary,Primary,O,11,11,22,9,8,17,17,9,26,17,13,30,11,13,24,13,11,24,17,8,25,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
Independent,2,1511,Heritage College,Pri/Sec,O,13,9,22,18,20,38,17,16,33,24,17,41,19,18,37,21,12,33,18,23,41,0,0,0,245,19,18,37,15,21,36,16,16,32,5,12,17,3,7,10,4,4,8,0,0,0,140,385
Independent,2,1515,Adass Israel School,Pri/Sec,O,24,27,51,20,21,41,23,16,39,19,19,38,19,20,39,21,20,41,10,23,33,0,0,0,282,18,20,38,20,22,42,22,16,38,38,17,55,0,13,13,0,12,12,0,0,0,198,480
Independent,2,1533,Yeshivah College,Pri/Sec,O,31,0,31,29,0,29,37,0,37,31,0,31,16,0,16,31,0,31,34,0,34,0,0,0,209,20,0,20,31,0,31,42,0,42,28,0,28,25,0,25,15,0,15,0,0,0,161,370
Independent,2,1559,Rossbourne School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,49,132,132,133
Independent,2,1561,Beth Rivkah Ladies College,Pri/Sec,O,0,39,39,0,38,38,0,34,34,0,40,40,0,47,47,0,51,51,0,33,33,0,0,0,282,0,48,48,0,43,43,0,39,39,0,34,34,0,39,39,0,46,46,0,0,0,249,531
Independent,2,1577,St Peter's Lutheran School,Primary,O,1,4,5,4,3,7,1,2,3,3,0,3,3,0,3,3,1,4,1,2,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Independent,2,1609,Leibler Yavneh College,Pri/Sec,O,26,19,45,27,20,47,24,20,44,26,16,42,32,13,45,27,17,44,31,21,52,0,0,0,319,30,26,56,31,7,38,20,30,50,25,20,45,30,27,57,25,16,41,0,0,0,287,606
Independent,2,1610,The Peninsula School,Pri/Sec,O,29,11,40,26,18,44,28,15,43,33,17,50,25,25,50,45,29,74,57,37,94,0,0,0,395,82,59,141,97,55,152,95,59,154,97,58,155,99,74,173,100,53,153,0,0,0,928,1323
Independent,2,1617,St John's Lutheran School Geelong,Primary,O,25,14,39,15,21,36,18,19,37,15,18,33,21,16,37,19,24,43,11,16,27,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
Independent,2,1626,Bialik College,Pri/Sec,O,38,34,72,40,34,74,28,32,60,37,30,67,38,36,74,35,22,57,42,34,76,0,0,0,480,37,40,77,41,32,73,46,25,71,33,40,73,45,28,73,54,29,83,0,0,0,450,930
Independent,2,1631,Lilydale Adventist Academy,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,33,20,14,34,19,19,38,23,16,39,18,19,37,13,16,29,0,0,0,210,210
Independent,2,1633,Luther College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,92,191,80,87,167,84,89,173,89,89,178,92,91,183,75,79,154,0,0,0,1046,1046
Independent,2,1658,Yarra Valley Grammar School,Pri/Sec,O,14,16,30,15,15,30,9,17,26,20,11,31,18,14,32,26,21,47,20,25,45,0,0,0,241,74,50,124,88,64,152,81,54,135,70,47,117,93,65,158,89,61,150,0,0,0,836,1077
Independent,2,1672,Edinburgh Adventist Primary School,Primary,O,14,10,24,13,6,19,11,12,23,6,14,20,13,7,20,11,5,16,20,10,30,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
Independent,2,1679,Maranatha Christian School,Pri/Sec,O,33,39,72,42,30,72,23,33,56,41,37,78,42,35,77,41,32,73,35,40,75,0,0,0,503,57,49,106,45,57,102,55,50,105,47.3,58,105.3,48,54,102,33,33,66,0,0,0,586.3,1089.3
Independent,2,1701,Mount Evelyn Christian School/Ranges TEC,Pri/Sec,O,14,6,20,15,8,23,16,20,36,15,12,27,18,16,34,14,32,46,21,18,39,0,0,0,225,30,34,64,41,23,64,20,38,58,38,24,62,19,15,34,21,29,50,0,0,0,332,557
Independent,2,1706,Melbourne Rudolf Steiner School,Pri/Sec,O,17,12,29,17,12,29,14,13.2,27.2,12,17,29,16,13,29,18,12,30,18,12,30,0,0,0,203.2,26,23,49,20,32,52,20,32,52,23,29,52,26,29,55,21,14,35,0,0,0,295,498.2
