Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males,Prep Females,Prep Total,Year 1 Males,Year 1 Females,Year 1 Total,Year 2 Males,Year 2 Females,Year 2 Total,Year 3 Males,Year 3 Females,Year 3 Total,Year 4 Males,Year 4 Females,Year 4 Total,Year 5 Males,Year 5 Females,Year 5 Total,Year 6 Males,Year 6 Females,Year 6 Total,Primary Ungraded Males,Primary Ungraded Females,Primary Ungraded Total,Primary Total,Year 7 Males,Year 7 Females,Year 7 Total,Year 8 Males,Year 8 Females,Year 8 Total,Year 9 Males,Year 9 Females,Year 9 Total,Year 10 Males,Year 10 Females,Year 10 Total,Year 11 Males,Year 11 Females,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Postprimary Ungraded Males,Postprimary Ungraded Females,Postprimary Ungraded Total,Secondary Total,Grand Total
Catholic,2,1917,St Mary MacKillop College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.4,50,102.4,55,47,102,25,49.2,74.2,42,46,88,36,34.4,70.4,29,39,68,0,0,0,505,505
Catholic,2,1918,St Kevin's School,Primary,O,43,45,88,46,54,100,47,44,91,47,47,94,43,47,90,38,40,78,41,46,87,0,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628
Catholic,2,1920,St Peter's College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,107,211,115,90,205,85,87,172,89,76,165,66,87,153,46,72,118,0,0,0,1024,1024
Catholic,2,1926,St Therese's School,Primary,O,22,22,44,24,17,41,10,22,32,15,15,30,21,18,39,18,18,36,17,20,37,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259
Catholic,2,1929,St Ita's School,Primary,O,22,23,45,9,17,26,14,14,28,13,17,30,14,14,28,14,19,33,15,16,31,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
Catholic,2,1931,Lumen Christi School,Primary,O,20,28,48,16,30,46,23,21,44,24,28,52,20,12,32,13,16,29,16,26,42,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293
Catholic,2,1940,St Francis of the Fields School,Primary,O,39,37,76,44,34,78,37,29,66,21,35,56,27,30,57,23,30,53,20,19,39,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425
Catholic,2,1941,Galilee Regional Catholic Primary School,Primary,O,30,22,52,30,24,54,23,29,52,29,33,62,27,16,43,16,20,36,9,13,22,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321
Catholic,2,1943,St Brendan's School,Primary,O,10,15,25,18,12,30,15,18,33,10,10,20,14,10,24,13,14,27,17,15,32,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
Catholic,2,1944,Mary MacKillop School,Primary,O,40,38,78,35,55,90,40,43,83,48,37,85,42,34,76,38.6,33,71.6,34,43,77,0,0,0,560.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.6
Catholic,2,1945,Bethany Catholic Primary School,Primary,O,48,39,87,36,49,85,45,45,90,34,56,90,38,46,84,41,41,82,36,49,85,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603
Catholic,2,1949,Penola Catholic College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,109,264,200,94,294,166,131,297,186,100,286,150,110,260,158,121,279,0,0,0,1680,1680
Catholic,2,1951,Good Samaritan Catholic Primary School,Primary,O,54,49,103,62,48,110,55,57,112,48,63,111,47,43,90,47,55,102,47,60,107,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735
Catholic,2,1955,Holy Cross Primary School,Primary,O,29,22,51,28,28,56,26,25,51,34,21,55,32,22,54,19,19,38,24,29,53,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358
Catholic,2,1956,St Catherine's Primary School,Primary,O,48,52,100,43.4,38,81.4,41,35,76,39,42,81,51,43,94,34,43,77,52,57,109,0,0,0,618.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.4
Catholic,2,1959,Emmaus Catholic Primary School,Primary,O,24,31,55,43,26,69,25,35,60,34,30,64,25,32,57,39,39,78,27,28,55,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438
Catholic,2,1962,Thomas Carr College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,106,218,116,103,219,108,87,195,102,106,208,95,94,189,87,96,183,0,0,0,1212,1212
Catholic,2,1963,St Thomas Primary School,Primary,O,26,22,48,35,13,48,23,24,47,25,26,51,23,20,43,30,20,50,29,26,55,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342
Catholic,2,1973,Clairvaux Catholic School,Primary,O,31,26,57,30,45,75,30,39,69,29,41,70,36.2,29,65.2,38,36,74,25,37,62,0,0,0,472.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.2
Catholic,2,1987,Christ the Priest Catholic Primary School,Primary,O,40,38,78,50,43,93,41,39,80,50,34,84,39,36,75,47,42,89,45,52,97,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596
Catholic,2,1991,Lumen Christi School,Primary,O,62,44,106,62,55,117,56,56,112,53,63,116,53,62,115,61,49,110,41,46,87,0,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763
Catholic,2,1993,Trinity Catholic Primary School,Primary,O,44,32,76,40,40,80,41,36,77,33,44,77,38,44,82,39,34,73,41,42,83,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548
Catholic,2,1996,Columba Catholic School,Primary,O,15,20,35,5,14,19,10,13,23,10,9,19,7,8,15,8,8,16,7,12,19,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
Catholic,2,2001,Lavalla Catholic College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,114,240,118,96,214,101,114,215,110,98,208,81,110,191,75,78,153,0,0,0,1221,1221
Catholic,2,2010,Antonine College,Pri/Sec,O,25,19,44,23,24,47,28,29,57,22,23,45,25,33,58,22,29,51,28,28,56,0,0,0,358,40,25,65,36,36,72,35,29,64,44,34,78,43,35,78,32,23,55,0,0,0,412,770
Catholic,2,2021,Cana Catholic Primary School,Primary,O,26,23,49,26,24,50,30,33,63,24,23,47,26,25,51,25,29,54,19.2,15,34.2,0,0,0,348.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.2
Catholic,2,2028,St Luke's Catholic Primary School,Primary,O,19,10,29,18,10,28,10,14,24,17,14,31,12,12,24,12,18,30,8,8,16,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
Catholic,2,2029,Frayne College,Pri/Sec,O,11,7,18,10,8,18,14,12,26,6,18,24,10,12,22,16,5,21,20,7,27,0,0,0,156,9,11,20,12,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,202
Catholic,2,2032,Marymede Catholic College,Pri/Sec,O,57,73,130,63,67,130,58,71,129,66,61,127,66,62,128,58,36,94,60,51,111,0,0,0,849,36,45,81,34,64,98,53,68,121,42,68,110,29,51,80,33,45,78,0,0,0,568,1417
Catholic,2,2033,Stella Maris Catholic Primary School,Primary,O,48,33,81,34,42,76,33,40,73,22,34,56,23,28,51,29,19,48,13,21,34,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419
Catholic,2,2036,Trinity Catholic School,Primary,O,12,12,24,16,16.4,32.4,10,11,21,16,22,38,18.6,15,33.6,20,14,34,18,18,36,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
Catholic,2,2037,DOXA School Bendigo,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,13,4,17,12,2,14,33,11,44,46,25,71,0,0,0,152,152
Catholic,2,2044,Catholic Regional College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,94,194,76,81,157,66,64,130,44,53,97,0,0,0,0,0,0,0,0,0,578,578
Catholic,2,2048,Emmaus Catholic Primary School,Primary,O,24,24,48,23,23,46,28,26,54,14,15,29,19,11,30,5,12,17,10,11,21,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
Catholic,2,2051,Kolbe Catholic College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,99,186,77,83,160,70,68,138,73,62,135,59,47,106,0,0,0,0,0,0,725,725
Catholic,2,2055,Mother Teresa School,Primary,O,30,32,62,11,17,28,15,17,32,9,19,28,6,8,14,8,6,14,7,2,9,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
Catholic,2,2057,Our Lady of the Southern Cross,Primary,O,30,23,53,17,24,41,19,10,29,22,19,41,2,13,15,8,15,23,9,6,15,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
Catholic,2,2059,St George Preca School,Primary,O,43,40,83,39,26,65,24,27,51,28,14,42,16,18,34,9,9,18,13,7,20,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
Catholic,2,2060,St Joseph's School,Primary,O,41,39,80,24,35,59,21,23,44,11,19,30,9.4,10,19.4,14,12,26,7,7,14,0,0,0,272.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.4
Catholic,2,2063,"Borinya, Wangaratta Community Partnership",Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,7,6,4,10,8,4,12,5,6,11,0,0,0,0,0,0,41,41
Catholic,2,2067,St Brigid's Catholic Primary School,Primary,O,33,29,62,11,16,27,13,10,23,19,9,28,16,17,33,10,4,14,7,10,17,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
Catholic,2,2068,St Francis de Sales Catholic Primary School,Primary,O,27,18,45,22,17,39,19,12,31,13,8,21,9,18,27,11,7,18,8,8,16,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
Catholic,2,2069,St Lawrence Catholic Primary School,Primary,O,26,21,47,15,19,34,20,13,33,10,12,22,7,11,18,10,17,27,10,5,15,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196
Catholic,2,2075,MacKillop Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,30,30,38
Catholic,2,2078,St Francis of Assisi Catholic Primary School,Primary,O,22,27,49,29,32,61,8,9,17,11,5,16,7,8,15,9,7,16,4,2,6,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
Catholic,2,2079,St Joseph's Flexible Learning Centre Melbourne,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,1,5,8,5,13,4,3,7,0,0,0,0,0,0,0,0,0,27,27
Government,1,1,Alberton Primary School,Primary,O,9,3,12,5,5,10,6,6,12,6,5,11,6,1,7,8,2,10,5,6,11,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
Government,1,3,Allansford and District Primary School,Primary,O,5,14,19,7,14,21,15,12,27,20,12,32,5,10,15,14,7,21,13,9,22,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
Government,1,4,Avoca Primary School,Primary,O,12,6,18,8,11,19,8,10,18,4,11,15,9,7,16,8,3,11,14,6,20,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
Government,1,8,Avenel Primary School,Primary,O,14,4,18,3,11,14,5,8,13,9,7,16,8,10,18,11,3,14,6,3,9,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Government,1,12,Warrandyte Primary School,Primary,O,29.4,19,48.4,17,22,39,23,25,48,23.4,23,46.4,23,23,46,20,19,39,14,20,34,0,0,0,300.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.8
Government,1,26,Belmont Primary School,Primary,O,21,18,39,25,31,56,17,16,33,21,17,38,17,16,33,28.4,12,40.4,13,19,32,0,0,0,271.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.4
Government,1,28,Bacchus Marsh Primary School,Primary,O,51,74,125,57,43,100,42,45,87,60,33,93,52,51,103,38,36,74,39,57,96,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678
Government,1,31,Benalla Primary School,Primary,O,36,27,63,24,21,45,22,23,45,17,25,42,18,26,44,17,17,34,12,18,30,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303
Government,1,33,Ballarat Primary School (Dana Street),Primary,O,22,18,40,25,23,48,11,20,31,12,11,23,14,8,22,15,13,28,14,12,26,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218
Government,1,37,Wodonga Primary School,Primary,O,66,50,116,56,48,104,38,51,89,50,38,88,48,44,92,46,65.4,111.4,45,47,92,0,0,0,692.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.4
Government,1,40,Berwick Primary School,Primary,O,72,93.4,165.4,86,68,154,61,52.4,113.4,79,59,138,67,57,124,55,44,99,56,44,100,0,0,0,893.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.8
Government,1,60,Beaufort Primary School,Primary,O,11,10,21,10,13,23,10,9,19,10,11,21,13,9,22,12,13,25,10,11,21,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
Government,1,84,Cheltenham Primary School,Primary,O,24,21,45,19,32,51,29,17,46,39,26,65,28,29,57,22,28,50,26,17,43,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357
Government,1,105,Cudgee Primary School,Primary,O,0,0,0,2,0,2,3,1,4,1,3,4,2,0,2,0,3,3,2,1,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Government,1,113,Newport Lakes Primary School,Primary,O,40,43,83,32,29,61,26,24,50,24,31,55,19,30,49,7,13,20,17,7,24,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342
Government,1,116,Cavendish Primary School,Primary,O,6,3,9,0,4,4,9,0,9,2,1,3,2,2,4,3,1,4,1,4,5,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Government,1,117,Colac Primary School,Primary,O,15,5,20,13,11,24,12,9,21,11,15,26,11,11,22,9,18,27,15,6,21,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
Government,1,119,Castlemaine Primary School,Primary,O,15,14,29,21,18,39,15.8,16,31.8,13,10,23,18,11,29,8,8,16,15,13.2,28.2,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196
Government,1,120,Campbells Creek Primary School,Primary,O,12,11,23,12,6,18,8,9,17,11,14,25,6,11,17,10,15,25,9,8,17,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
Government,1,122,Creswick Primary School,Primary,O,6,18,24,14,20,34,7,16,23,8,16,24,10,13,23,11,11,22,12,12,24,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
Government,1,123,California Gully Primary School,Primary,O,10,7,17,15,11,26,6,15,21,17,9.6,26.6,11,8,19,16,21,37,13,18,31,0,0,0,177.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.6
Government,1,128,St Andrews Primary School,Primary,O,5,3,8,1,0,1,1,1,2,2,6,8,1,2,3,5,5,10,4,0,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Government,1,182,Warrnambool West Primary School,Primary,O,8,9,17,10,9,19,19,7,26,7,8,15,16,10,26,17,14,31,16,8,24,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
Government,1,184,Dromana Primary School,Primary,O,36,24,60,17,34,51,35,37,72,42,39,81,34,27,61,40,30.6,70.6,26,40,66,0,0,0,461.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.6
Government,1,197,Doncaster Primary School,Primary,O,38,30,68,38,40,78,40,36.6,76.6,24,32,56,31,35,66,25,36,61,46,29,75,0,0,0,480.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.6
Government,1,208,Echuca Primary School,Primary,O,48,37,85,45,39,84,43,37,80,43,37.2,80.2,31,36,67,26,39,65,35,20,55,0,0,0,516.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.2
Government,1,209,Eltham Primary School,Primary,O,49,31,80,29,32,61,28,27,55,40,36,76,26,20,46,30,29,59,23,20,43,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420
Government,1,210,Eaglehawk Primary School,Primary,O,9,12,21,5,9,14,6,14,20,8,10,18,8,10,18,7,8,15,5,12,17,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
Government,1,220,Elphinstone Primary School,Primary,O,4,5,9,3,0,3,5,1,6,5,3,8,1,3,4,2,3,5,3,4,7,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
Government,1,244,Hallam Primary School,Primary,O,36,34,70,30,28,58,33,19,52,28,24,52,25,29,54,21,27,48,33,26,59,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393
Government,1,250,Flemington Primary School,Primary,O,29,29,58,38,27,65,36,27,63,42,23,65,31,31,62,33,14,47,28,31,59,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419
Government,1,253,Footscray Primary School,Primary,O,25,37,62,22,31,53,11,17,28,20,19,39,17,16,33,13,10,23,16,14,30,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268
Government,1,262,Gisborne Primary School,Primary,O,31,13,44,30,35,65,23,21,44,23,36,59,30,28,58,38,17,55,26,35,61,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386
Government,1,264,Guildford Primary School,Primary,O,2,2,4,0,6,6,2,2,4,1,2,3,4,0,4,3,2,5,1,4,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
Government,1,267,Sandringham Primary School,Primary,O,49,56,105,40,55,95,36,31,67,52,36,88,33,35,68,31,28,59,38,34,72,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554
Government,1,275,Wandiligong Primary School,Primary,O,2,4,6,2,5,7,3,2,5,2,4,6,3,1,4,5,5,10,4,2,6,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
Government,1,283,Grovedale Primary School,Primary,O,15,15,30,23,20,43,22,12,34,22,14,36,22,11,33,19,18,37,17,15,32,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
Government,1,293,Hawthorn West Primary School,Primary,O,43,36,79,33,33,66,22,29,51,24,33,57,30,26,56,24,24,48,22,22,44,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401
Government,1,294,Heidelberg Primary School,Primary,O,37,32,69,24,26,50,24,27,51,20,20,40,18,18,36,25,21,46,26,21,47,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339
Government,1,295,Hamilton (Gray Street) Primary School,Primary,O,21,20,41,21,25,46,25,24,49,20,27,47,17,26,43,22,26,48,23,23,46,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320
Government,1,300,Heathcote Primary School,Primary,O,10,6,16,7,6,13,10,5,15,10,8,18,9,4,13,6,3,9,8,8,16,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Government,1,304,Highton Primary School,Primary,O,30,28,58,20,15,35,16,20,36,18,16,34,18.4,15,33.4,15,19,34,14,10,24,0,0,0,254.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.4
Government,1,306,Huntly Primary School,Primary,O,19,17,36,20,9,29,11,15,26,12,9,21,14,18,32,12,5,17,14,17,31,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
Government,1,319,Bellbrae Primary School,Primary,O,36,37,73,33,27,60,30,29,59,21,26,47,33,18,51,19,17,36,16,17,33,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359
Government,1,327,Chiltern Primary School,Primary,O,8,7,15,2,6,8,5,5,10,7,2,9,3,4,7,9,12,21,3,4,7,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
Government,1,343,Kyneton Primary School,Primary,O,27,17,44,28,22,50,20,18,38,22,15,37,20,21,41,28,16,44,15,18,33,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
Government,1,366,Romsey Primary School,Primary,O,27,23,50,20,16,36,28,26,54,25,33,58,32,30,62,19,22,41,32,21,53,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354
Government,1,379,Shelford Primary School,Primary,O,1,1,2,0,1,1,1,0,1,0,1,1,2,1,3,1,0,1,0,2,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Government,1,385,Lockwood South Primary School,Primary,O,3,1.8,4.8,3,4,7,3.4,2.4,5.8,1,2,3,3.4,5,8.4,1,3,4,4,2,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
Government,1,386,Learmonth Primary School,Primary,U,1,1,2,1,1,2,0,1,1,2,1,3,0,0,0,1,1,2,1,2,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Government,1,400,Marong Primary School,Primary,O,4,3,7,5,6,11,4,2,6,11,6,17,2,4,6,6,6,12,1,2,3,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
Government,1,415,Mount Macedon Primary School,Primary,O,2,8,10,7,4,11,8,5,13,10,11,21,5,9,14,2,9,11,4,1,5,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
Government,1,427,Mount Clear Primary School,Primary,O,21,28,49,17,19,36,19,17,36,25,19,44,21,25,46,21,17,38,19,25,44,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293
Government,1,430,Melton Primary School,Primary,O,62,43,105,55,44,99,43,33,76,23,31,54,31,37,68,29.2,23,52.2,36,30,66,0,0,0,520.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.2
Government,1,450,Fitzroy Primary School,Primary,O,8,10,18,12,9,21,13,9.6,22.6,12,5,17,9,11,20,8,8,16,8,6,14,0,0,0,128.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.6
Government,1,452,Newstead Primary School,Primary,O,2,0,2,6,2,8,3,7,10,4,1,5,5,11,16,5,3,8,5,3,8,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
Government,1,453,Newlyn Primary School,Primary,O,1,1,2,0,1,1,3,1,4,1,1,2,0,2,2,0,2,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Government,1,454,Burwood East Primary School,Primary,O,8,14,22,18,7,25,19,9,28,10,4,14,16,11,27,20,14,34,8.6,17,25.6,0,0,0,175.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.6
Government,1,467,New Gisborne Primary School,Primary,O,46,40,86,29,28,57,36,37,73,38,34,72,38,26,64,25,35,60,28,23,51,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463
Government,1,482,Beeac Primary School,Primary,O,4,3,7,1,1,2,2,0,2,3,1,4,5,2,7,3,5,8,1,2,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Government,1,483,Essendon Primary School,Primary,O,29,40,69,50,30,80,30,42,72,32,26,58,36,28,64,21,28,49,26,21,47,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439
Government,1,484,Coburg Primary School,Primary,O,17,20,37,19,18,37,10,12,22,9,11,20,6,14,20,17,12.2,29.2,15,10,25,0,0,0,190.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.2
Government,1,486,Penshurst Primary School,Primary,O,1,0,1,0,1,1,0,0,0,2,0,2,1,1,2,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Government,1,487,Myrniong Primary School,Primary,O,16,10,26,11,15,26,10,12,22,9,7,16,13,13,26,11,7,18,11,21,32,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
